word,2020,2021,2022,2023
потяг,0,0,0,1
земний,0,0,0,1
дух,0,0,1,1
субота,1,0,0,0
риторичний,0,0,1,0
піти,0,1,0,0
довгобуд,0,1,0,0
приїжджати,0,0,2,0
крим,1,4,8,2
продовження,0,0,0,1
країна,8,4,4,2
веган,1,0,0,0
тарган,1,0,0,0
кредит,0,1,0,0
майдан,0,0,1,0
керувати,0,0,0,1
відділення,0,0,1,0
домівка,0,0,0,2
різний,3,0,4,0
статус,0,0,1,0
ловець,0,0,0,1
житомир,0,0,0,1
корольов,1,0,0,0
водій,0,0,1,0
розділити,0,0,1,0
будівництво,0,1,0,0
сума,0,0,1,1
новосибірський,1,0,0,0
показати,0,2,0,0
відчуваючи,0,0,1,0
відмінність,1,0,0,0
обрати,1,0,0,1
свято,1,0,2,0
повернути,1,0,4,0
вкрасти,0,0,0,1
підсумок,0,1,0,0
реальний,0,0,1,0
холод,0,0,0,1
мусити,0,1,0,0
кінець,0,2,1,0
вміти,0,1,0,0
афганістан,0,0,1,0
донорський,0,0,1,0
армія,0,1,2,1
ракета,0,0,1,2
вентилятор,0,1,0,0
твіттера,0,0,1,0
близький,0,0,1,0
лідер,0,0,1,0
диверсифікація,1,0,0,0
питання,1,0,1,0
неправильний,1,0,0,0
пам'ятати,0,0,2,0
ворог,0,0,1,4
пісний,0,0,1,0
повертати,0,2,0,1
гіппократ,0,0,1,0
пожежний,0,0,1,0
загал,0,0,1,0
українець,3,5,1,4
пляшка,0,0,1,0
чимало,1,0,0,0
доброволець,0,0,2,0
епізод,1,0,0,0
чемпіон,0,0,3,0
скасовувати,0,0,1,0
салют,0,0,0,1
звичайний,2,0,4,2
приїхати,0,0,0,1
дідусів,0,0,0,1
новіков,0,1,0,0
звук,1,0,0,0
клятва,0,0,1,0
кістка,0,0,0,1
вакцинуватися,0,0,2,0
вдома,1,0,0,0
подорослішати,0,1,0,0
втратити,1,1,4,5
забути,0,2,5,1
сторона,0,1,0,0
агроном,1,0,0,0
точно,0,2,2,2
красти,0,0,0,1
незалежний,0,0,1,1
ситно,0,0,1,0
хлопець,0,0,1,0
принести,0,1,0,2
привітний,0,0,0,1
біль,0,1,2,0
тиша,0,1,0,1
зникний,0,0,1,0
тил,0,0,1,0
бандерівець,1,0,0,0
одразу,0,0,1,0
ілюзія,0,0,0,1
програти,0,0,2,0
посварити,0,1,0,0
прибрати,0,0,1,0
евакуація,0,0,0,1
з’явитися,0,0,0,1
сказати,0,2,0,0
об'єднати,1,0,0,0
цифра,0,0,0,3
недолік,1,0,0,0
вдатися,0,1,0,0
будь-хто,0,0,1,0
в’язниця,0,1,0,0
сідней,0,0,0,1
фронт,0,0,1,2
ввп,1,0,0,0
братів,0,0,1,0
навчаючи,0,0,1,0
термін,1,0,0,0
балаклія,0,0,0,1
пишатися,1,1,2,1
захоплюватися,0,0,0,1
оборона,0,1,0,3
суперлікар,0,1,0,0
бруд,0,1,0,0
карпатський,0,0,1,0
виплакати,0,0,0,1
найдовше,0,1,0,0
одужати,0,0,1,0
святослав,0,1,0,0
культура,0,0,1,0
тимчасово,0,0,0,1
постійний,0,0,0,1
братик,0,0,1,0
ставатися,0,1,0,0
уродженець,1,0,0,0
луганськ,0,1,0,0
метал,0,0,1,0
коло,0,0,1,0
аеропорт,0,0,1,0
ппо,0,0,0,1
куп’янськ,0,0,0,1
прокидатися,0,0,1,0
забезпечення,0,0,1,0
імплементація,1,0,0,0
ставитися,1,1,0,0
фільм,0,1,0,0
припинення,0,1,0,0
болячий,0,0,1,0
радість,0,0,1,0
дніпро,0,0,1,2
працелюбний,0,0,1,0
переконати,1,0,0,0
відпочити,1,0,0,0
будь-який,0,0,1,0
старість,0,0,0,1
будівля,0,0,1,0
вивозити,0,0,1,0
лягати,0,0,1,0
читати,1,0,0,0
привозити,0,0,1,0
вагон,0,0,1,0
лобановський,1,0,0,0
футбол,0,0,1,0
комбайн,0,0,0,1
морський,0,0,0,1
канікули,0,0,0,1
тернопіль,1,0,0,1
стати,1,3,2,0
постарішати,0,1,0,0
черкащина,1,0,0,0
нема,0,0,2,0
